"Index","TRSGX.Open","TRSGX.High","TRSGX.Low","TRSGX.Close","TRSGX.Volume","TRSGX.Adjusted"
2015-03-13,30.42,30.42,30.42,30.42,0,27.881229
2015-03-16,30.549999,30.549999,30.549999,30.549999,0,28.000379
2015-03-17,30.540001,30.540001,30.540001,30.540001,0,27.991215
2015-03-18,30.93,30.93,30.93,30.93,0,28.348666
2015-03-19,30.83,30.83,30.83,30.83,0,28.257012
2015-03-20,31.16,31.16,31.16,31.16,0,28.559471
2015-03-23,31.16,31.16,31.16,31.16,0,28.559471
2015-03-24,31.07,31.07,31.07,31.07,0,28.476982
2015-03-25,30.709999,30.709999,30.709999,30.709999,0,28.147026
2015-03-26,30.57,30.57,30.57,30.57,0,28.01871
2015-03-27,30.66,30.66,30.66,30.66,0,28.101199
2015-03-30,30.889999,30.889999,30.889999,30.889999,0,28.312004
2015-03-31,30.67,30.67,30.67,30.67,0,28.110365
2015-04-01,30.629999,30.629999,30.629999,30.629999,0,28.073702
2015-04-02,30.75,30.75,30.75,30.75,0,28.183688
2015-04-06,30.93,30.93,30.93,30.93,0,28.348666
2015-04-07,30.9,30.9,30.9,30.9,0,28.321169
2015-04-08,31.059999,31.059999,31.059999,31.059999,0,28.467816
2015-04-09,31.139999,31.139999,31.139999,31.139999,0,28.541139
2015-04-10,31.25,31.25,31.25,31.25,0,28.64196
2015-04-13,31.16,31.16,31.16,31.16,0,28.559471
2015-04-14,31.209999,31.209999,31.209999,31.209999,0,28.605297
2015-04-15,31.309999,31.309999,31.309999,31.309999,0,28.696952
2015-04-16,31.360001,31.360001,31.360001,31.360001,0,28.74278
2015-04-17,31.09,31.09,31.09,31.09,0,28.495313
2015-04-20,31.209999,31.209999,31.209999,31.209999,0,28.605297
2015-04-21,31.290001,31.290001,31.290001,31.290001,0,28.678622
2015-04-22,31.35,31.35,31.35,31.35,0,28.733614
2015-04-23,31.440001,31.440001,31.440001,31.440001,0,28.816103
2015-04-24,31.540001,31.540001,31.540001,31.540001,0,28.907758
2015-04-27,31.469999,31.469999,31.469999,31.469999,0,28.843598
2015-04-28,31.450001,31.450001,31.450001,31.450001,0,28.825269
2015-04-29,31.299999,31.299999,31.299999,31.299999,0,28.687786
2015-04-30,31.040001,31.040001,31.040001,31.040001,0,28.449487
2015-05-01,31.219999,31.219999,31.219999,31.219999,0,28.614463
2015-05-04,31.25,31.25,31.25,31.25,0,28.64196
2015-05-05,30.940001,30.940001,30.940001,30.940001,0,28.357832
2015-05-06,30.879999,30.879999,30.879999,30.879999,0,28.302838
2015-05-07,30.969999,30.969999,30.969999,30.969999,0,28.385327
2015-05-08,31.34,31.34,31.34,31.34,0,28.724449
2015-05-11,31.24,31.24,31.24,31.24,0,28.632794
2015-05-12,31.17,31.17,31.17,31.17,0,28.568636
2015-05-13,31.23,31.23,31.23,31.23,0,28.623628
2015-05-14,31.48,31.48,31.48,31.48,0,28.852764
2015-05-15,31.540001,31.540001,31.540001,31.540001,0,28.907758
2015-05-18,31.57,31.57,31.57,31.57,0,28.935253
2015-05-19,31.530001,31.530001,31.530001,31.530001,0,28.898592
2015-05-20,31.49,31.49,31.49,31.49,0,28.86193
2015-05-21,31.58,31.58,31.58,31.58,0,28.944419
2015-05-22,31.52,31.52,31.52,31.52,0,28.889427
2015-05-26,31.219999,31.219999,31.219999,31.219999,0,28.614463
2015-05-27,31.440001,31.440001,31.440001,31.440001,0,28.816103
2015-05-28,31.370001,31.370001,31.370001,31.370001,0,28.751946
2015-05-29,31.219999,31.219999,31.219999,31.219999,0,28.614463
2015-06-01,31.219999,31.219999,31.219999,31.219999,0,28.614463
2015-06-02,31.23,31.23,31.23,31.23,0,28.623628
2015-06-03,31.309999,31.309999,31.309999,31.309999,0,28.696952
2015-06-04,31.08,31.08,31.08,31.08,0,28.486147
2015-06-05,30.98,30.98,30.98,30.98,0,28.394493
2015-06-08,30.83,30.83,30.83,30.83,0,28.257012
2015-06-09,30.809999,30.809999,30.809999,30.809999,0,28.23868
2015-06-10,31.17,31.17,31.17,31.17,0,28.568636
2015-06-11,31.23,31.23,31.23,31.23,0,28.623628
2015-06-12,31.08,31.08,31.08,31.08,0,28.486147
2015-06-15,30.950001,30.950001,30.950001,30.950001,0,28.366998
2015-06-16,31.040001,31.040001,31.040001,31.040001,0,28.449487
2015-06-17,31.09,31.09,31.09,31.09,0,28.495313
2015-06-18,31.299999,31.299999,31.299999,31.299999,0,28.687786
2015-06-19,31.219999,31.219999,31.219999,31.219999,0,28.614463
2015-06-22,31.469999,31.469999,31.469999,31.469999,0,28.843598
2015-06-23,31.5,31.5,31.5,31.5,0,28.871095
2015-06-24,31.34,31.34,31.34,31.34,0,28.724449
2015-06-25,31.290001,31.290001,31.290001,31.290001,0,28.678622
2015-06-26,31.190001,31.190001,31.190001,31.190001,0,28.586968
2015-06-29,30.620001,30.620001,30.620001,30.620001,0,28.064539
2015-06-30,30.68,30.68,30.68,30.68,0,28.119531
2015-07-01,30.799999,30.799999,30.799999,30.799999,0,28.229515
2015-07-02,30.790001,30.790001,30.790001,30.790001,0,28.220351
2015-07-06,30.549999,30.549999,30.549999,30.549999,0,28.000379
2015-07-07,30.559999,30.559999,30.559999,30.559999,0,28.009545
2015-07-08,30.110001,30.110001,30.110001,30.110001,0,27.597102
2015-07-09,30.299999,30.299999,30.299999,30.299999,0,27.771243
2015-07-10,30.700001,30.700001,30.700001,30.700001,0,28.137862
2015-07-13,30.959999,30.959999,30.959999,30.959999,0,28.376161
2015-07-14,31.120001,31.120001,31.120001,31.120001,0,28.52281
2015-07-15,31.059999,31.059999,31.059999,31.059999,0,28.467816
2015-07-16,31.24,31.24,31.24,31.24,0,28.632794
2015-07-17,31.280001,31.280001,31.280001,31.280001,0,28.669457
2015-07-20,31.26,31.26,31.26,31.26,0,28.651125
2015-07-21,31.219999,31.219999,31.219999,31.219999,0,28.614463
2015-07-22,31.16,31.16,31.16,31.16,0,28.559471
2015-07-23,31.07,31.07,31.07,31.07,0,28.476982
2015-07-24,30.74,30.74,30.74,30.74,0,28.174523
2015-07-27,30.559999,30.559999,30.559999,30.559999,0,28.009545
2015-07-28,30.780001,30.780001,30.780001,30.780001,0,28.211185
2015-07-29,30.92,30.92,30.92,30.92,0,28.339501
2015-07-30,30.92,30.92,30.92,30.92,0,28.339501
2015-07-31,30.969999,30.969999,30.969999,30.969999,0,28.385327
2015-08-03,30.93,30.93,30.93,30.93,0,28.348666
2015-08-04,30.940001,30.940001,30.940001,30.940001,0,28.357832
2015-08-05,31.08,31.08,31.08,31.08,0,28.486147
2015-08-06,30.870001,30.870001,30.870001,30.870001,0,28.293674
2015-08-07,30.799999,30.799999,30.799999,30.799999,0,28.229515
2015-08-10,31.059999,31.059999,31.059999,31.059999,0,28.467816
2015-08-11,30.790001,30.790001,30.790001,30.790001,0,28.220351
2015-08-12,30.68,30.68,30.68,30.68,0,28.119531
2015-08-13,30.709999,30.709999,30.709999,30.709999,0,28.147026
2015-08-14,30.76,30.76,30.76,30.76,0,28.192854
2015-08-17,30.860001,30.860001,30.860001,30.860001,0,28.284509
2015-08-18,30.77,30.77,30.77,30.77,0,28.20202
2015-08-19,30.559999,30.559999,30.559999,30.559999,0,28.009545
2015-08-20,30.01,30.01,30.01,30.01,0,27.505447
2015-08-21,29.299999,29.299999,29.299999,29.299999,0,26.854701
2015-08-24,28.360001,28.360001,28.360001,28.360001,0,25.993152
2015-08-25,28.32,28.32,28.32,28.32,0,25.956489
2015-08-26,28.940001,28.940001,28.940001,28.940001,0,26.524746
2015-08-27,29.5,29.5,29.5,29.5,0,27.03801
2015-08-28,29.5,29.5,29.5,29.5,0,27.03801
2015-08-31,29.280001,29.280001,29.280001,29.280001,0,26.836371
2015-09-01,28.6,28.6,28.6,28.6,0,26.213122
2015-09-02,28.969999,28.969999,28.969999,28.969999,0,26.552242
2015-09-03,29.01,29.01,29.01,29.01,0,26.588904
2015-09-04,28.629999,28.629999,28.629999,28.629999,0,26.240617
2015-09-08,29.200001,29.200001,29.200001,29.200001,0,26.763048
2015-09-09,29.030001,29.030001,29.030001,29.030001,0,26.607235
2015-09-10,29.129999,29.129999,29.129999,29.129999,0,26.698888
2015-09-11,29.209999,29.209999,29.209999,29.209999,0,26.772212
2015-09-14,29.1,29.1,29.1,29.1,0,26.671393
2015-09-15,29.33,29.33,29.33,29.33,0,26.882198
2015-09-16,29.6,29.6,29.6,29.6,0,27.129665
2015-09-17,29.66,29.66,29.66,29.66,0,27.184657
2015-09-18,29.23,29.23,29.23,29.23,0,26.790543
2015-09-21,29.219999,29.219999,29.219999,29.219999,0,26.781377
2015-09-22,28.799999,28.799999,28.799999,28.799999,0,26.396429
2015-09-23,28.719999,28.719999,28.719999,28.719999,0,26.323106
2015-09-24,28.6,28.6,28.6,28.6,0,26.213122
2015-09-25,28.57,28.57,28.57,28.57,0,26.185625
2015-09-28,27.9,27.9,27.9,27.9,0,25.571541
2015-09-29,27.879999,27.879999,27.879999,27.879999,0,25.55321
2015-09-30,28.379999,28.379999,28.379999,28.379999,0,26.011481
2015-10-01,28.459999,28.459999,28.459999,28.459999,0,26.084805
2015-10-02,28.82,28.82,28.82,28.82,0,26.414761
2015-10-05,29.25,29.25,29.25,29.25,0,26.808874
2015-10-06,29.18,29.18,29.18,29.18,0,26.744717
2015-10-07,29.440001,29.440001,29.440001,29.440001,0,26.983018
2015-10-08,29.620001,29.620001,29.620001,29.620001,0,27.147996
2015-10-09,29.690001,29.690001,29.690001,29.690001,0,27.212154
2015-10-12,29.76,29.76,29.76,29.76,0,27.276311
2015-10-13,29.52,29.52,29.52,29.52,0,27.056341
2015-10-14,29.459999,29.459999,29.459999,29.459999,0,27.001347
2015-10-15,29.84,29.84,29.84,29.84,0,27.349635
2015-10-16,29.92,29.92,29.92,29.92,0,27.422958
2015-10-19,29.93,29.93,29.93,29.93,0,27.432124
2015-10-20,29.809999,29.809999,29.809999,29.809999,0,27.322138
2015-10-21,29.620001,29.620001,29.620001,29.620001,0,27.147996
2015-10-22,29.9,29.9,29.9,29.9,0,27.404627
2015-10-23,30.23,30.23,30.23,30.23,0,27.707086
2015-10-26,30.219999,30.219999,30.219999,30.219999,0,27.69792
2015-10-27,30.190001,30.190001,30.190001,30.190001,0,27.670425
2015-10-28,30.379999,30.379999,30.379999,30.379999,0,27.844567
2015-10-29,30.280001,30.280001,30.280001,30.280001,0,27.752914
2015-10-30,30.219999,30.219999,30.219999,30.219999,0,27.69792
2015-11-02,30.49,30.49,30.49,30.49,0,27.945387
2015-11-03,30.51,30.51,30.51,30.51,0,27.963718
2015-11-04,30.469999,30.469999,30.469999,30.469999,0,27.927056
2015-11-05,30.440001,30.440001,30.440001,30.440001,0,27.899561
2015-11-06,30.360001,30.360001,30.360001,30.360001,0,27.826237
2015-11-09,30.360001,30.360001,30.360001,30.360001,0,27.826237
2015-11-10,30.110001,30.110001,30.110001,30.110001,0,27.597102
2015-11-11,30.120001,30.120001,30.120001,30.120001,0,27.606267
2015-11-12,29.780001,29.780001,29.780001,29.780001,0,27.294642
2015-11-13,29.530001,29.530001,29.530001,29.530001,0,27.065507
2015-11-16,29.77,29.77,29.77,29.77,0,27.285477
2015-11-17,29.799999,29.799999,29.799999,29.799999,0,27.312972
2015-11-18,30.139999,30.139999,30.139999,30.139999,0,27.624597
2015-11-19,30.139999,30.139999,30.139999,30.139999,0,27.624597
2015-11-20,30.25,30.25,30.25,30.25,0,27.725417
2015-11-23,30.190001,30.190001,30.190001,30.190001,0,27.670425
2015-11-24,30.17,30.17,30.17,30.17,0,27.652094
2015-11-25,30.24,30.24,30.24,30.24,0,27.716251
2015-11-27,30.23,30.23,30.23,30.23,0,27.707086
2015-11-30,30.139999,30.139999,30.139999,30.139999,0,27.624597
2015-12-01,30.469999,30.469999,30.469999,30.469999,0,27.927056
2015-12-02,30.23,30.23,30.23,30.23,0,27.707086
2015-12-03,29.940001,29.940001,29.940001,29.940001,0,27.441289
2015-12-04,30.299999,30.299999,30.299999,30.299999,0,27.771243
2015-12-07,30.129999,30.129999,30.129999,30.129999,0,27.615431
2015-12-08,29.92,29.92,29.92,29.92,0,27.422958
2015-12-09,29.75,29.75,29.75,29.75,0,27.267146
2015-12-10,29.790001,29.790001,29.790001,29.790001,0,27.303808
2015-12-11,27.42,27.42,27.42,27.42,0,26.834064
2015-12-14,27.43,27.43,27.43,27.43,0,26.843851
2015-12-15,27.67,27.67,27.67,27.67,0,27.078722
2015-12-16,28.02,28.02,28.02,28.02,0,27.421243
2015-12-17,27.76,27.76,27.76,27.76,0,27.166799
2015-12-18,27.459999,27.459999,27.459999,27.459999,0,26.873209
2015-12-21,27.610001,27.610001,27.610001,27.610001,0,27.020005
2015-12-22,27.75,27.75,27.75,27.75,0,27.157012
2015-12-23,28.049999,28.049999,28.049999,28.049999,0,27.450601
2015-12-24,28.030001,28.030001,28.030001,28.030001,0,27.43103
2015-12-28,27.98,27.98,27.98,27.98,0,27.382097
2015-12-29,28.219999,28.219999,28.219999,28.219999,0,27.616968
2015-12-30,28.030001,28.030001,28.030001,28.030001,0,27.43103
2015-12-31,27.83,27.83,27.83,27.83,0,27.235303
2016-01-04,27.4,27.4,27.4,27.4,0,26.814491
2016-01-05,27.42,27.42,27.42,27.42,0,26.834064
2016-01-06,27.139999,27.139999,27.139999,27.139999,0,26.560047
2016-01-07,26.610001,26.610001,26.610001,26.610001,0,26.041374
2016-01-08,26.35,26.35,26.35,26.35,0,25.786929
2016-01-11,26.26,26.26,26.26,26.26,0,25.698852
2016-01-12,26.42,26.42,26.42,26.42,0,25.855433
2016-01-13,25.950001,25.950001,25.950001,25.950001,0,25.395477
2016-01-14,26.24,26.24,26.24,26.24,0,25.679279
2016-01-15,25.690001,25.690001,25.690001,25.690001,0,25.141033
2016-01-19,25.73,25.73,25.73,25.73,0,25.180177
2016-01-20,25.440001,25.440001,25.440001,25.440001,0,24.896375
2016-01-21,25.51,25.51,25.51,25.51,0,24.964879
2016-01-22,26,26,26,26,0,25.444408
2016-01-25,25.73,25.73,25.73,25.73,0,25.180177
2016-01-26,26,26,26,26,0,25.444408
2016-01-27,25.780001,25.780001,25.780001,25.780001,0,25.22911
2016-01-28,25.82,25.82,25.82,25.82,0,25.268254
2016-01-29,26.32,26.32,26.32,26.32,0,25.75757
2016-02-01,26.299999,26.299999,26.299999,26.299999,0,25.737997
2016-02-02,25.860001,25.860001,25.860001,25.860001,0,25.3074
2016-02-03,25.92,25.92,25.92,25.92,0,25.366118
2016-02-04,26.030001,26.030001,26.030001,26.030001,0,25.473768
2016-02-05,25.59,25.59,25.59,25.59,0,25.043169
2016-02-08,25.200001,25.200001,25.200001,25.200001,0,24.661504
2016-02-09,25.139999,25.139999,25.139999,25.139999,0,24.602785
2016-02-10,25.23,25.23,25.23,25.23,0,24.690862
2016-02-11,24.879999,24.879999,24.879999,24.879999,0,24.34834
2016-02-12,25.25,25.25,25.25,25.25,0,24.710435
2016-02-16,25.67,25.67,25.67,25.67,0,25.12146
2016-02-17,26.07,26.07,26.07,26.07,0,25.512912
2016-02-18,25.99,25.99,25.99,25.99,0,25.434622
2016-02-19,25.99,25.99,25.99,25.99,0,25.434622
2016-02-22,26.309999,26.309999,26.309999,26.309999,0,25.747783
2016-02-23,26.030001,26.030001,26.030001,26.030001,0,25.473768
2016-02-24,26.049999,26.049999,26.049999,26.049999,0,25.493339
2016-02-25,26.32,26.32,26.32,26.32,0,25.75757
2016-02-26,26.32,26.32,26.32,26.32,0,25.75757
2016-02-29,26.18,26.18,26.18,26.18,0,25.620562
2016-03-01,26.719999,26.719999,26.719999,26.719999,0,26.149022
2016-03-02,26.85,26.85,26.85,26.85,0,26.276245
2016-03-03,26.98,26.98,26.98,26.98,0,26.403466
2016-03-04,27.08,27.08,27.08,27.08,0,26.50133
2016-03-07,27.09,27.09,27.09,27.09,0,26.511116
2016-03-08,26.82,26.82,26.82,26.82,0,26.246885
2016-03-09,26.93,26.93,26.93,26.93,0,26.354535
2016-03-10,26.940001,26.940001,26.940001,26.940001,0,26.364322
2016-03-11,27.42,27.42,27.42,27.42,0,26.834064
2016-03-14,27.4,27.4,27.4,27.4,0,26.814491
2016-03-15,27.190001,27.190001,27.190001,27.190001,0,26.60898
2016-03-16,27.360001,27.360001,27.360001,27.360001,0,26.775347
2016-03-17,27.57,27.57,27.57,27.57,0,26.980859
2016-03-18,27.690001,27.690001,27.690001,27.690001,0,27.098295
2016-03-21,27.700001,27.700001,27.700001,27.700001,0,27.108082
2016-03-22,27.68,27.68,27.68,27.68,0,27.088509
2016-03-23,27.469999,27.469999,27.469999,27.469999,0,26.882995
2016-03-24,27.389999,27.389999,27.389999,27.389999,0,26.804705
2016-03-28,27.42,27.42,27.42,27.42,0,26.834064
2016-03-29,27.700001,27.700001,27.700001,27.700001,0,27.108082
2016-03-30,27.84,27.84,27.84,27.84,0,27.245089
2016-03-31,27.790001,27.790001,27.790001,27.790001,0,27.196159
2016-04-01,27.809999,27.809999,27.809999,27.809999,0,27.21573
2016-04-04,27.75,27.75,27.75,27.75,0,27.157012
2016-04-05,27.41,27.41,27.41,27.41,0,26.824278
2016-04-06,27.700001,27.700001,27.700001,27.700001,0,27.108082
2016-04-07,27.43,27.43,27.43,27.43,0,26.843851
2016-04-08,27.59,27.59,27.59,27.59,0,27.000432
2016-04-11,27.58,27.58,27.58,27.58,0,26.990645
2016-04-12,27.82,27.82,27.82,27.82,0,27.225516
2016-04-13,28.17,28.17,28.17,28.17,0,27.568038
2016-04-14,28.17,28.17,28.17,28.17,0,27.568038
2016-04-15,28.17,28.17,28.17,28.17,0,27.568038
2016-04-18,28.299999,28.299999,28.299999,28.299999,0,27.695259
2016-04-19,28.440001,28.440001,28.440001,28.440001,0,27.832268
2016-04-20,28.43,28.43,28.43,28.43,0,27.822482
2016-04-21,28.35,28.35,28.35,28.35,0,27.744191
2016-04-22,28.280001,28.280001,28.280001,28.280001,0,27.675688
2016-04-25,28.17,28.17,28.17,28.17,0,27.568038
2016-04-26,28.24,28.24,28.24,28.24,0,27.636541
2016-04-27,28.290001,28.290001,28.290001,28.290001,0,27.685474
2016-04-28,28.08,28.08,28.08,28.08,0,27.479961
2016-04-29,28.02,28.02,28.02,28.02,0,27.421243
2016-05-02,28.190001,28.190001,28.190001,28.190001,0,27.587611
2016-05-03,27.9,27.9,27.9,27.9,0,27.303807
2016-05-04,27.709999,27.709999,27.709999,27.709999,0,27.117866
2016-05-05,27.709999,27.709999,27.709999,27.709999,0,27.117866
2016-05-06,27.76,27.76,27.76,27.76,0,27.166799
2016-05-09,27.77,27.77,27.77,27.77,0,27.176586
2016-05-10,28.059999,28.059999,28.059999,28.059999,0,27.460388
2016-05-11,27.879999,27.879999,27.879999,27.879999,0,27.284234
2016-05-12,27.84,27.84,27.84,27.84,0,27.245089
2016-05-13,27.65,27.65,27.65,27.65,0,27.059149
2016-05-16,27.889999,27.889999,27.889999,27.889999,0,27.29402
2016-05-17,27.73,27.73,27.73,27.73,0,27.137439
2016-05-18,27.74,27.74,27.74,27.74,0,27.147226
2016-05-19,27.58,27.58,27.58,27.58,0,26.990645
2016-05-20,27.75,27.75,27.75,27.75,0,27.157012
2016-05-23,27.690001,27.690001,27.690001,27.690001,0,27.098295
2016-05-24,28.01,28.01,28.01,28.01,0,27.411457
2016-05-25,28.18,28.18,28.18,28.18,0,27.577824
2016-05-26,28.200001,28.200001,28.200001,28.200001,0,27.597397
2016-05-27,28.280001,28.280001,28.280001,28.280001,0,27.675688
2016-05-31,28.26,28.26,28.26,28.26,0,27.656115
2016-06-01,28.299999,28.299999,28.299999,28.299999,0,27.695259
2016-06-02,28.370001,28.370001,28.370001,28.370001,0,27.763765
2016-06-03,28.41,28.41,28.41,28.41,0,27.802909
2016-06-06,28.540001,28.540001,28.540001,28.540001,0,27.930132
2016-06-07,28.639999,28.639999,28.639999,28.639999,0,28.027994
2016-06-08,28.719999,28.719999,28.719999,28.719999,0,28.106284
2016-06-09,28.6,28.6,28.6,28.6,0,27.988849
2016-06-10,28.200001,28.200001,28.200001,28.200001,0,27.597397
2016-06-13,27.950001,27.950001,27.950001,27.950001,0,27.352739
2016-06-14,27.799999,27.799999,27.799999,27.799999,0,27.205943
2016-06-15,27.860001,27.860001,27.860001,27.860001,0,27.264662
2016-06-16,27.870001,27.870001,27.870001,27.870001,0,27.274449
2016-06-17,27.870001,27.870001,27.870001,27.870001,0,27.274449
2016-06-20,28.18,28.18,28.18,28.18,0,27.577824
2016-06-21,28.25,28.25,28.25,28.25,0,27.646328
2016-06-22,28.26,28.26,28.26,28.26,0,27.656115
2016-06-23,28.66,28.66,28.66,28.66,0,28.047567
2016-06-24,27.43,27.43,27.43,27.43,0,26.843851
2016-06-27,26.93,26.93,26.93,26.93,0,26.354535
2016-06-28,27.42,27.42,27.42,27.42,0,26.834064
2016-06-29,27.870001,27.870001,27.870001,27.870001,0,27.274449
2016-06-30,28.139999,28.139999,28.139999,28.139999,0,27.538678
2016-07-01,28.219999,28.219999,28.219999,28.219999,0,27.616968
2016-07-05,28,28,28,28,0,27.40167
2016-07-06,28.040001,28.040001,28.040001,28.040001,0,27.440816
2016-07-07,28.049999,28.049999,28.049999,28.049999,0,27.450601
2016-07-08,28.42,28.42,28.42,28.42,0,27.812695
2016-07-11,28.6,28.6,28.6,28.6,0,27.988849
2016-07-12,28.799999,28.799999,28.799999,28.799999,0,28.184574
2016-07-13,28.799999,28.799999,28.799999,28.799999,0,28.184574
2016-07-14,28.93,28.93,28.93,28.93,0,28.311797
2016-07-15,28.879999,28.879999,28.879999,28.879999,0,28.262865
2016-07-18,28.940001,28.940001,28.940001,28.940001,0,28.321584
2016-07-19,28.84,28.84,28.84,28.84,0,28.22372
2016-07-20,29.02,29.02,29.02,29.02,0,28.399874
2016-07-21,28.950001,28.950001,28.950001,28.950001,0,28.33137
2016-07-22,29.02,29.02,29.02,29.02,0,28.399874
2016-07-25,28.98,28.98,28.98,28.98,0,28.360728
2016-07-26,29.040001,29.040001,29.040001,29.040001,0,28.419447
2016-07-27,29.08,29.08,29.08,29.08,0,28.458592
2016-07-28,29.1,29.1,29.1,29.1,0,28.478165
2016-07-29,29.219999,29.219999,29.219999,29.219999,0,28.595599
2016-08-01,29.200001,29.200001,29.200001,29.200001,0,28.576028
2016-08-02,29.030001,29.030001,29.030001,29.030001,0,28.409661
2016-08-03,29.040001,29.040001,29.040001,29.040001,0,28.419447
2016-08-04,29.120001,29.120001,29.120001,29.120001,0,28.497738
2016-08-05,29.32,29.32,29.32,29.32,0,28.693463
2016-08-08,29.33,29.33,29.33,29.33,0,28.703249
2016-08-09,29.42,29.42,29.42,29.42,0,28.791326
2016-08-10,29.41,29.41,29.41,29.41,0,28.78154
2016-08-11,29.52,29.52,29.52,29.52,0,28.88919
2016-08-12,29.52,29.52,29.52,29.52,0,28.88919
2016-08-15,29.6,29.6,29.6,29.6,0,28.96748
2016-08-16,29.52,29.52,29.52,29.52,0,28.88919
2016-08-17,29.540001,29.540001,29.540001,29.540001,0,28.908763
2016-08-18,29.629999,29.629999,29.629999,29.629999,0,28.996838
2016-08-19,29.530001,29.530001,29.530001,29.530001,0,28.898976
2016-08-22,29.530001,29.530001,29.530001,29.530001,0,28.898976
2016-08-23,29.610001,29.610001,29.610001,29.610001,0,28.977267
2016-08-24,29.469999,29.469999,29.469999,29.469999,0,28.840257
2016-08-25,29.42,29.42,29.42,29.42,0,28.791326
2016-08-26,29.360001,29.360001,29.360001,29.360001,0,28.732609
2016-08-29,29.469999,29.469999,29.469999,29.469999,0,28.840257
2016-08-30,29.450001,29.450001,29.450001,29.450001,0,28.820686
2016-08-31,29.389999,29.389999,29.389999,29.389999,0,28.761967
2016-09-01,29.43,29.43,29.43,29.43,0,28.801113
2016-09-02,29.6,29.6,29.6,29.6,0,28.96748
2016-09-06,29.809999,29.809999,29.809999,29.809999,0,29.172992
2016-09-07,29.84,29.84,29.84,29.84,0,29.202352
2016-09-08,29.780001,29.780001,29.780001,29.780001,0,29.143634
2016-09-09,29.17,29.17,29.17,29.17,0,28.546669
2016-09-12,29.440001,29.440001,29.440001,29.440001,0,28.810899
2016-09-13,29.030001,29.030001,29.030001,29.030001,0,28.409661
2016-09-14,29.02,29.02,29.02,29.02,0,28.399874
2016-09-15,29.26,29.26,29.26,29.26,0,28.634746
2016-09-16,29.110001,29.110001,29.110001,29.110001,0,28.487951
2016-09-19,29.209999,29.209999,29.209999,29.209999,0,28.585813
2016-09-20,29.23,29.23,29.23,29.23,0,28.605386
2016-09-21,29.57,29.57,29.57,29.57,0,28.938121
2016-09-22,29.82,29.82,29.82,29.82,0,29.182778
2016-09-23,29.67,29.67,29.67,29.67,0,29.035984
2016-09-26,29.41,29.41,29.41,29.41,0,28.78154
2016-09-27,29.559999,29.559999,29.559999,29.559999,0,28.928334
2016-09-28,29.700001,29.700001,29.700001,29.700001,0,29.065344
2016-09-29,29.48,29.48,29.48,29.48,0,28.850044
2016-09-30,29.65,29.65,29.65,29.65,0,29.016411
2016-10-03,29.629999,29.629999,29.629999,29.629999,0,28.996838
2016-10-04,29.549999,29.549999,29.549999,29.549999,0,28.918548
2016-10-05,29.66,29.66,29.66,29.66,0,29.026198
2016-10-06,29.610001,29.610001,29.610001,29.610001,0,28.977267
2016-10-07,29.5,29.5,29.5,29.5,0,28.869617
2016-10-10,29.629999,29.629999,29.629999,29.629999,0,28.996838
2016-10-11,29.27,29.27,29.27,29.27,0,28.644532
2016-10-12,29.25,29.25,29.25,29.25,0,28.624959
2016-10-13,29.15,29.15,29.15,29.15,0,28.527096
2016-10-14,29.15,29.15,29.15,29.15,0,28.527096
2016-10-17,29.09,29.09,29.09,29.09,0,28.468378
2016-10-18,29.34,29.34,29.34,29.34,0,28.713036
2016-10-19,29.43,29.43,29.43,29.43,0,28.801113
2016-10-20,29.42,29.42,29.42,29.42,0,28.791326
2016-10-21,29.43,29.43,29.43,29.43,0,28.801113
2016-10-24,29.52,29.52,29.52,29.52,0,28.88919
2016-10-25,29.43,29.43,29.43,29.43,0,28.801113
2016-10-26,29.309999,29.309999,29.309999,29.309999,0,28.683676
2016-10-27,29.24,29.24,29.24,29.24,0,28.615173
2016-10-28,29.200001,29.200001,29.200001,29.200001,0,28.576028
2016-10-31,29.24,29.24,29.24,29.24,0,28.615173
2016-11-01,29.09,29.09,29.09,29.09,0,28.468378
2016-11-02,28.889999,28.889999,28.889999,28.889999,0,28.272651
2016-11-03,28.809999,28.809999,28.809999,28.809999,0,28.194361
2016-11-04,28.76,28.76,28.76,28.76,0,28.14543
2016-11-07,29.209999,29.209999,29.209999,29.209999,0,28.585813
2016-11-08,29.32,29.32,29.32,29.32,0,28.693463
2016-11-09,29.440001,29.440001,29.440001,29.440001,0,28.810899
2016-11-10,29.35,29.35,29.35,29.35,0,28.722823
2016-11-11,29.23,29.23,29.23,29.23,0,28.605386
2016-11-14,29.15,29.15,29.15,29.15,0,28.527096
2016-11-15,29.34,29.34,29.34,29.34,0,28.713036
2016-11-16,29.280001,29.280001,29.280001,29.280001,0,28.654319
2016-11-17,29.389999,29.389999,29.389999,29.389999,0,28.761967
2016-11-18,29.299999,29.299999,29.299999,29.299999,0,28.67389
2016-11-21,29.440001,29.440001,29.440001,29.440001,0,28.810899
2016-11-22,29.5,29.5,29.5,29.5,0,28.869617
2016-11-23,29.49,29.49,29.49,29.49,0,28.85983
2016-11-25,29.57,29.57,29.57,29.57,0,28.938121
2016-11-28,29.469999,29.469999,29.469999,29.469999,0,28.840257
2016-11-29,29.52,29.52,29.52,29.52,0,28.88919
2016-11-30,29.42,29.42,29.42,29.42,0,28.791326
2016-12-01,29.299999,29.299999,29.299999,29.299999,0,28.67389
